Area Code,Area,Months,Element,Unit,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
153,New Caledonia,November,Temperature change,°C,0.422,0.29,-0.016,0.583,0.178,0.723,1.277,1.581,1.078,0.325
153,New Caledonia,December,Temperature change,°C,1.587,1.136,0.701,0.434,1.486,0.865,0.372,1.102,0.963,0.914
153,New Caledonia,Dec–Jan–Feb,Temperature change,°C,-0.059,1.009,0.59,0.187,0.305,1.385,1.344,0.764,1.053,0.719
153,New Caledonia,Mar–Apr–May,Temperature change,°C,0.262,0.481,0.389,0.547,0.739,0.951,1.787,1.572,1.033,1.305
153,New Caledonia,Jun–Jul–Aug,Temperature change,°C,1.102,0.642,0.511,0.617,0.906,0.53,1.493,1.196,0.573,0.673
153,New Caledonia,Sep–Oct–Nov,Temperature change,°C,1.717,0.215,0.356,0.692,0.389,0.292,1.353,1.58,1.024,0.708
153,New Caledonia,Meteorological year,Temperature change,°C,0.756,0.587,0.462,0.511,0.585,0.789,1.494,1.278,0.921,0.851
156,New Zealand,January,Temperature change,°C,0.049,0.755,-0.17,0.728,-0.409,1.672,0.737,-0.099,3.583,2.237
156,New Zealand,February,Temperature change,°C,0.963,0.852,-0.266,0.175,0.271,0.322,2.638,0.52,1.294,1.013
156,New Zealand,March,Temperature change,°C,0.499,0.211,-1.04,0.918,-0.225,0.866,1.268,0.404,1.249,1.76
156,New Zealand,April,Temperature change,°C,1.224,-0.185,0.582,1.109,1.076,0.869,1.2,1.013,0.453,-0.296
156,New Zealand,May,Temperature change,°C,0.785,2.3,-0.017,0.751,0.991,0.866,2.724,-0.017,0.813,1.886
156,New Zealand,June,Temperature change,°C,0.389,1.372,0.007,0.699,2.015,0.728,1.842,0.488,0.35,0.611
156,New Zealand,July,Temperature change,°C,0.135,0.784,0.875,1.769,0.588,0.459,1.197,0.244,1.449,1.964
156,New Zealand,August,Temperature change,°C,1.011,-0.135,1.05,1.904,0.291,0.076,-0.125,1.411,0.983,0.644
156,New Zealand,September,Temperature change,°C,0.973,-0.271,0.737,0.65,0.607,-0.392,1.15,1.058,0.387,0.374
156,New Zealand,October,Temperature change,°C,-0.116,0.412,-0.046,0.892,0.2,0.665,0.818,1.115,0.271,0
156,New Zealand,November,Temperature change,°C,1.216,0.053,-0.846,0.984,-0.214,0.056,0.688,0.996,0.433,1.864
156,New Zealand,December,Temperature change,°C,1.843,0.584,1.359,1.223,0.636,0.389,0.364,2.692,1.384,0.825
156,New Zealand,Dec–Jan–Feb,Temperature change,°C,0.341,1.15,0.049,0.754,0.362,0.877,1.255,0.262,2.523,1.545
156,New Zealand,Mar–Apr–May,Temperature change,°C,0.836,0.775,-0.158,0.926,0.614,0.867,1.731,0.467,0.838,1.117
156,New Zealand,Jun–Jul–Aug,Temperature change,°C,0.512,0.674,0.644,1.457,0.965,0.421,0.971,0.714,0.927,1.073
156,New Zealand,Sep–Oct–Nov,Temperature change,°C,0.691,0.065,-0.052,0.842,0.198,0.11,0.885,1.056,0.364,0.746
156,New Zealand,Meteorological year,Temperature change,°C,0.595,0.666,0.121,0.995,0.535,0.569,1.21,0.625,1.163,1.12
157,Nicaragua,January,Temperature change,°C,0.854,1.126,0.96,1.676,0.076,0.861,1.557,0.731,0.453,1.063
157,Nicaragua,February,Temperature change,°C,1.729,1.316,0.768,1.234,1.324,0.766,0.216,1.385,0.21,1.331
157,Nicaragua,March,Temperature change,°C,1.059,0.259,0.462,0.809,1.326,0.731,1.793,0.661,0.94,1.032
157,Nicaragua,April,Temperature change,°C,0.609,0.249,-0.337,1.261,0.963,1.389,1.6,1.224,0.861,1.127
157,Nicaragua,May,Temperature change,°C,0.824,0.878,0.097,0.958,0.377,0.825,1.588,0.979,0.456,1.173
157,Nicaragua,June,Temperature change,°C,1.219,0.942,1.214,0.971,0.844,0.817,1.13,0.919,1.307,1.874
157,Nicaragua,July,Temperature change,°C,0.664,0.885,0.879,1.369,1.064,0.924,1.512,0.861,1.379,1.385
157,Nicaragua,August,Temperature change,°C,0.67,1.026,0.47,0.466,1.28,1.811,1.224,1.204,1.037,1.579
157,Nicaragua,September,Temperature change,°C,0.506,1.061,0.998,0.582,0.306,1.185,1.273,1.741,1.086,1.829
157,Nicaragua,October,Temperature change,°C,0.494,-0.002,1.009,1.059,0.479,1.562,0.948,0.709,1.293,1.106
157,Nicaragua,November,Temperature change,°C,-0.359,0.398,0.112,1.013,0.368,1.179,0.48,0.113,1.389,1.01
157,Nicaragua,December,Temperature change,°C,-0.352,0.366,1.386,1.268,0.49,2.506,1.524,1.567,0.936,1.128
157,Nicaragua,Dec–Jan–Feb,Temperature change,°C,1.384,0.697,0.698,1.432,0.889,0.706,1.426,1.213,0.743,1.11
157,Nicaragua,Mar–Apr–May,Temperature change,°C,0.831,0.462,0.074,1.009,0.889,0.982,1.66,0.955,0.752,1.111
157,Nicaragua,Jun–Jul–Aug,Temperature change,°C,0.851,0.951,0.854,0.935,1.063,1.184,1.289,0.995,1.241,1.613
157,Nicaragua,Sep–Oct–Nov,Temperature change,°C,0.214,0.486,0.706,0.885,0.384,1.309,0.9,0.854,1.256,1.315
157,Nicaragua,Meteorological year,Temperature change,°C,0.82,0.649,0.583,1.065,0.806,1.045,1.319,1.004,0.998,1.287
158,Niger,January,Temperature change,°C,1.811,-0.002,-0.312,0.658,1.293,-0.69,0.116,1.274,-0.493,-0.274
158,Niger,February,Temperature change,°C,3.705,2.838,2.284,1.389,0.268,2.343,0.057,-0.071,1.948,-1.152
158,Niger,March,Temperature change,°C,1.189,3.017,-0.665,3.331,0.922,0.727,3.136,0.67,1.813,1.592
158,Niger,April,Temperature change,°C,2.484,0.738,2.563,0.778,2.258,-1.376,2.728,0.886,1.447,1.349
158,Niger,May,Temperature change,°C,2.287,1.288,1.003,1.453,0.743,1.276,2.22,1.396,2.259,2.071
158,Niger,June,Temperature change,°C,1.582,1.285,0.91,1.054,1.798,2.226,1.29,1.271,1.251,1.548
158,Niger,July,Temperature change,°C,0.707,1.537,0.485,0.977,2.431,1.925,1.034,1.017,1.269,1.703
158,Niger,August,Temperature change,°C,1.101,1.063,0.555,0.118,0.98,1.53,1.375,1.249,0.674,0.719
158,Niger,September,Temperature change,°C,0.796,0.948,0.44,0.81,0.929,1.737,1.429,1.637,1.095,1.752
158,Niger,October,Temperature change,°C,1.911,1.411,1.152,0.148,0.828,2.181,0.98,0.685,1.289,1.76
158,Niger,November,Temperature change,°C,2.395,0.15,2.312,1.247,1.689,0.403,2.286,0.483,1.63,3.311
158,Niger,December,Temperature change,°C,0.091,-0.844,0.529,0.6,0.246,-2.342,1.815,0.683,-0.82,0.329
158,Niger,Dec–Jan–Feb,Temperature change,°C,2.331,0.976,0.376,0.859,0.72,0.633,-0.723,1.006,0.713,-0.749
158,Niger,Mar–Apr–May,Temperature change,°C,1.987,1.681,0.967,1.854,1.308,0.209,2.695,0.984,1.84,1.671
158,Niger,Jun–Jul–Aug,Temperature change,°C,1.13,1.295,0.65,0.716,1.736,1.894,1.233,1.179,1.065,1.323
158,Niger,Sep–Oct–Nov,Temperature change,°C,1.701,0.836,1.301,0.735,1.149,1.44,1.565,0.935,1.338,2.274
158,Niger,Meteorological year,Temperature change,°C,1.787,1.197,0.823,1.041,1.228,1.044,1.192,1.026,1.239,1.13
159,Nigeria,January,Temperature change,°C,1.679,-0.117,0.215,1.277,1.146,-0.046,0.604,1.987,-0.117,1.318
159,Nigeria,February,Temperature change,°C,3.292,2.116,1.894,1.597,0.969,1.972,0.584,0.467,2.366,0.492
159,Nigeria,March,Temperature change,°C,1.585,1.716,0.599,2.124,1.25,1.431,2.741,1.297,1.436,2.196
159,Nigeria,April,Temperature change,°C,2.597,0.98,1.725,0.701,1.287,0.416,2.028,1.566,1.365,1.965
159,Nigeria,May,Temperature change,°C,1.668,1.123,0.392,0.948,0.636,1.797,1.424,1.381,1.357,1.57
159,Nigeria,June,Temperature change,°C,1.11,1.223,0.234,1.196,1.622,2.194,0.898,1.088,1.066,1.408
159,Nigeria,July,Temperature change,°C,0.858,1.26,0.181,1.494,1.686,1.808,1.16,1.105,0.926,1.353
159,Nigeria,August,Temperature change,°C,0.818,0.729,0.174,0.055,0.467,1.371,1.146,0.907,0.932,1.054
159,Nigeria,September,Temperature change,°C,0.412,0.781,0.186,0.466,0.646,0.815,1.457,1.266,0.828,1.42
159,Nigeria,October,Temperature change,°C,0.858,0.673,0.981,0.742,1.217,1.639,1.744,1.619,0.889,0.454
159,Nigeria,November,Temperature change,°C,1.923,0.479,1.58,1.342,1.403,1.257,2.54,1.386,1.691,2.523
159,Nigeria,December,Temperature change,°C,0.741,-0.213,0.741,1.346,1.209,-0.746,1.773,1.641,0.719,0.977
159,Nigeria,Dec–Jan–Feb,Temperature change,°C,2.207,0.913,0.632,1.205,1.154,1.045,0.147,1.409,1.297,0.843
159,Nigeria,Mar–Apr–May,Temperature change,°C,1.95,1.273,0.905,1.258,1.058,1.215,2.064,1.415,1.386,1.91
159,Nigeria,Jun–Jul–Aug,Temperature change,°C,0.929,1.071,0.196,0.915,1.258,1.791,1.068,1.033,0.975,1.272
159,Nigeria,Sep–Oct–Nov,Temperature change,°C,1.064,0.644,0.916,0.85,1.089,1.237,1.914,1.424,1.136,1.466
159,Nigeria,Meteorological year,Temperature change,°C,1.538,0.975,0.662,1.057,1.14,1.322,1.298,1.32,1.198,1.373
161,Norfolk Island,January,Temperature change,°C,1.093264345,1.045,-0.255,0.145,0.245,0.845,0.895,0.495,1.045,1.145
161,Norfolk Island,February,Temperature change,°C,1.093264345,0.743,0.643,-0.117,-0.557,0.643,1.943,1.393,1.143,1.543
161,Norfolk Island,March,Temperature change,°C,1.093264345,1.15,0.05,0.2,-0.81,0.5,1.45,1.1,1.35,1.25
161,Norfolk Island,April,Temperature change,°C,1.093264345,0.205,0.435,0.185,0.135,1.025,1.735,1.435,1.135,0.385
161,Norfolk Island,May,Temperature change,°C,1.093264345,0.604,-0.146,-0.096,-0.096,0.754,1.654,1.204,0.504,1.154
161,Norfolk Island,June,Temperature change,°C,1.093264345,1.137,0.087,-0.313,0.787,0.237,1.187,0.587,0.487,0.737
161,Norfolk Island,July,Temperature change,°C,1.093264345,0.403,0.713,0.313,0.103,0.213,1.613,0.463,0.963,0.913
161,Norfolk Island,August,Temperature change,°C,1.163,0.263,0.213,0.613,0.363,0.513,0.413,1.163,0.513,0.563
161,Norfolk Island,September,Temperature change,°C,1.42,0.17,0.32,0.77,0.82,0.72,1.52,0.72,0.12,0.92
161,Norfolk Island,October,Temperature change,°C,0.619,0.669,0.369,0.619,0.369,0.469,0.669,0.769,0.869,-0.031
161,Norfolk Island,November,Temperature change,°C,-0.222,0.318,-0.472,0.328,0.028,0.628,0.428,0.528,0.728,0.178
161,Norfolk Island,December,Temperature change,°C,1.718,0.818,0.758,0.118,1.408,0.668,0.318,1.118,0.818,0.918
161,Norfolk Island,Dec–Jan–Feb,Temperature change,°C,1.093264345,1.169,0.402,0.262,-0.065,0.965,1.169,0.735,1.102,1.169
161,Norfolk Island,Mar–Apr–May,Temperature change,°C,1.093264345,0.653,0.113,0.096,-0.257,0.76,1.613,1.246,0.996,0.93
161,Norfolk Island,Jun–Jul–Aug,Temperature change,°C,1.093264345,0.601,0.338,0.204,0.418,0.321,1.071,0.738,0.654,0.738
161,Norfolk Island,Sep–Oct–Nov,Temperature change,°C,0.606,0.386,0.072,0.572,0.406,0.606,0.872,0.672,0.572,0.356
161,Norfolk Island,Meteorological year,Temperature change,°C,1.093264345,0.702,0.231,0.283,0.126,0.663,1.181,0.848,0.831,0.798
162,Norway,January,Temperature change,°C,-2.007,1.234,1.771,1.008,0.343,2.26,-1.209,3.935,1.416,1.122
162,Norway,February,Temperature change,°C,-2.588,-0.718,1.391,1.795,6.393,4.633,3.303,3.19,-0.165,3.668
162,Norway,March,Temperature change,°C,-0.083,1.425,4.425,-2.443,3.96,4.001,3.308,2.183,-2.192,1.336
162,Norway,April,Temperature change,°C,1.795,4.435,0.183,0.339,2.618,2.22,1.867,0.392,1.805,3.492
162,Norway,May,Temperature change,°C,0.823,1.403,0.807,3.17,0.936,0.106,2.579,0.344,4.57,0.369
162,Norway,June,Temperature change,°C,-0.78,1.565,-1.101,1.464,0.187,-1.291,0.851,0.09,0.398,0.822
162,Norway,July,Temperature change,°C,1.195,1.495,-0.131,1.086,4.031,-0.545,1.276,0.276,4.051,1.08
162,Norway,August,Temperature change,°C,0.45,0.919,0.109,1.235,1.208,1.742,0.082,0.109,0.897,1.578
162,Norway,September,Temperature change,°C,0.809,2.308,0.124,2.003,1.63,2.259,3.374,1.856,1.451,0.639
162,Norway,October,Temperature change,°C,0.654,2.269,-0.582,1.073,1.704,1.61,0.925,1.351,0.757,-1.016
162,Norway,November,Temperature change,°C,-3.291,4.743,2.327,1.505,2.177,2.826,0.309,0.598,3.66,-0.847
162,Norway,December,Temperature change,°C,-4.025,3.484,-2.673,3.771,1.763,4.029,4.296,1.158,2.193,3.202
162,Norway,Dec–Jan–Feb,Temperature change,°C,-1.836,-1.17,2.215,0.043,3.502,2.885,2.041,3.807,0.803,2.328
162,Norway,Mar–Apr–May,Temperature change,°C,0.845,2.421,1.805,0.355,2.505,2.109,2.585,0.973,1.394,1.732
162,Norway,Jun–Jul–Aug,Temperature change,°C,0.288,1.326,-0.374,1.262,1.809,-0.031,0.736,0.158,1.782,1.16
162,Norway,Sep–Oct–Nov,Temperature change,°C,-0.609,3.107,0.623,1.527,1.837,2.232,1.536,1.268,1.956,-0.408
162,Norway,Meteorological year,Temperature change,°C,-0.328,1.421,1.067,0.797,2.413,1.799,1.724,1.552,1.484,1.203
221,Oman,January,Temperature change,°C,0.921,0.829,1.071,0.751,-0.431,0.492,1.24,1.579,0.468,1.741
221,Oman,February,Temperature change,°C,1.3,0.937,0.586,0.883,-0.467,1.603,0.757,0.348,1.364,0.565
221,Oman,March,Temperature change,°C,2.188,1.382,0.503,0.712,0.354,0.68,1.538,1.493,1.322,-0.452
221,Oman,April,Temperature change,°C,1.615,0.147,-0.097,-0.398,1.066,1.382,-0.253,2.092,1.511,0.544
221,Oman,May,Temperature change,°C,1.501,1.46,1.699,-0.046,0.438,1.498,1.213,1.725,1.212,0.54
221,Oman,June,Temperature change,°C,0.499,1.458,0.558,-0.033,1.059,0.983,0.637,1.542,1.447,1.889
221,Oman,July,Temperature change,°C,0.342,0.067,0.665,-0.225,0.312,0.937,0.588,1.214,1.047,0.433
221,Oman,August,Temperature change,°C,0.995,0.958,0.691,0.25,0.377,1.91,1.972,1.48,1.178,1.325
221,Oman,September,Temperature change,°C,0.764,1.309,1.359,0.795,0.79,1.216,1.09,1.666,1.301,1.758
221,Oman,October,Temperature change,°C,1.423,0.541,0.819,0.87,1.198,1.713,0.651,1.441,1.166,0.788
221,Oman,November,Temperature change,°C,0.648,0.896,1.455,0.714,0.846,1.454,0.782,0.803,1.621,-0.2
221,Oman,December,Temperature change,°C,0.06,0.139,1.169,0.452,0.597,0.565,1.613,-0.343,0.704,0.649
221,Oman,Dec–Jan–Feb,Temperature change,°C,1.033,0.609,0.599,0.934,-0.149,0.897,0.854,1.18,0.496,1.003
221,Oman,Mar–Apr–May,Temperature change,°C,1.768,0.996,0.702,0.089,0.619,1.187,0.833,1.77,1.348,0.211
221,Oman,Jun–Jul–Aug,Temperature change,°C,0.612,0.828,0.638,-0.003,0.583,1.277,1.066,1.412,1.224,1.216
221,Oman,Sep–Oct–Nov,Temperature change,°C,0.945,0.915,1.211,0.793,0.945,1.461,0.841,1.303,1.363,0.782
221,Oman,Meteorological year,Temperature change,°C,1.09,0.837,0.788,0.453,0.499,1.206,0.899,1.416,1.108,0.803
165,Pakistan,January,Temperature change,°C,1.652,0.195,-0.46,0.644,0.062,0.745,2.041,0.494,1.765,1.166
165,Pakistan,February,Temperature change,°C,1.192,0.684,-1.784,0.514,-1.033,1.739,1.297,1.054,2.249,-0.716
165,Pakistan,March,Temperature change,°C,3.884,1.459,0.214,1.336,-0.713,-0.633,1.327,1.079,2.866,-0.87
165,Pakistan,April,Temperature change,°C,3.23,0.422,0.522,0.048,0.38,1.391,1.29,2.428,2.34,1.517
165,Pakistan,May,Temperature change,°C,1.964,2.168,0.915,0.979,-0.142,1.169,2.264,2.087,1.488,0.018
165,Pakistan,June,Temperature change,°C,-0.399,0.785,-0.146,0.45,1.065,-0.35,0.796,0.336,0.782,0.347
165,Pakistan,July,Temperature change,°C,0.201,0.152,0.847,0.698,0.837,-0.099,0.587,0.073,0.681,0.865
165,Pakistan,August,Temperature change,°C,-0.228,0.3,0.288,-0.181,0.691,0.046,-0.096,0.239,0.747,0.362
165,Pakistan,September,Temperature change,°C,-0.213,0.021,-0.063,1.198,0.956,0.03,1.324,0.528,0.53,1.993
165,Pakistan,October,Temperature change,°C,1.574,0.623,-0.01,1.959,1.131,1.249,1.486,2.063,0.376,0.834
165,Pakistan,November,Temperature change,°C,0.47,2.585,1.098,0.376,0.469,0.702,0.887,0.425,1.236,-0.358
165,Pakistan,December,Temperature change,°C,-0.591,-0.132,0.518,0.132,-0.152,0.155,3.088,0.284,0.509,-0.301
165,Pakistan,Dec–Jan–Feb,Temperature change,°C,1.254,0.096,-0.792,0.559,-0.28,0.777,1.164,1.545,1.433,0.32
165,Pakistan,Mar–Apr–May,Temperature change,°C,3.026,1.35,0.55,0.788,-0.158,0.642,1.627,1.865,2.231,0.222
165,Pakistan,Jun–Jul–Aug,Temperature change,°C,-0.142,0.412,0.33,0.322,0.864,-0.134,0.429,0.216,0.737,0.525
165,Pakistan,Sep–Oct–Nov,Temperature change,°C,0.61,1.076,0.342,1.178,0.852,0.66,1.232,1.005,0.714,0.823
165,Pakistan,Meteorological year,Temperature change,°C,1.187,0.734,0.108,0.712,0.32,0.486,1.113,1.158,1.279,0.473
299,Palestine,January,Temperature change,°C,2.807,1.182,-0.694,0.546,1.151,-0.406,-0.438,-0.493,0.862,-0.147
299,Palestine,February,Temperature change,°C,2.609,0.967,-0.864,1.135,0.61,-0.034,1.763,-1.317,2.601,0.24
299,Palestine,March,Temperature change,°C,3.07,0.233,-1.072,2.878,1.623,1.525,2.16,0.59,3.523,-0.682
299,Palestine,April,Temperature change,°C,1.498,0.292,1.429,0.929,1.944,-0.28,3.257,1.311,1.712,-0.6
299,Palestine,May,Temperature change,°C,1.156,0.238,1.338,1.83,1.076,1.454,2.067,1.375,3.318,2.313
299,Palestine,June,Temperature change,°C,1.569,0.291,1.912,1.134,0.75,-0.185,2.8,0.737,1.652,2.245
299,Palestine,July,Temperature change,°C,1.448,1.647,2.549,0.505,0.76,1.055,1.846,2.529,1.482,1.466
299,Palestine,August,Temperature change,°C,3.156,0.839,1.841,0.881,1.261,2.782,1.772,1.745,1.124,1.325
299,Palestine,September,Temperature change,°C,2.399,1.059,1.75,0.749,0.929,3.438,1.226,1.621,1.938,1.52
299,Palestine,October,Temperature change,°C,2.647,0.048,1.781,-0.869,-0.196,2.162,1.451,0.266,1.658,1.882
299,Palestine,November,Temperature change,°C,3.112,-2.505,1.626,2,-0.091,1.461,1.003,0.372,0.673,1.957
299,Palestine,December,Temperature change,°C,2.055,0.268,1.109,-0.807,1.818,-0.269,-0.868,2.142,1.133,0.858
299,Palestine,Dec–Jan–Feb,Temperature change,°C,2.41,1.401,-0.43,0.93,0.318,0.46,0.352,-0.893,1.868,0.409
299,Palestine,Mar–Apr–May,Temperature change,°C,1.908,0.254,0.565,1.879,1.547,0.9,2.495,1.092,2.852,0.344
299,Palestine,Jun–Jul–Aug,Temperature change,°C,2.058,0.926,2.101,0.84,0.924,1.217,2.139,1.67,1.419,1.679
299,Palestine,Sep–Oct–Nov,Temperature change,°C,2.72,-0.466,1.719,0.627,0.214,2.354,1.226,0.753,1.423,1.787
299,Palestine,Meteorological year,Temperature change,°C,2.274,0.529,0.989,1.069,0.75,1.232,1.553,0.655,1.891,1.055
168,Papua New Guinea,January,Temperature change,°C,0.269,0.432,0.032,0.715,0.245,-0.303,0.943,1.054,0.642,0.423
168,Papua New Guinea,February,Temperature change,°C,1.26,0.425,0.522,0.783,0.663,0.217,1.216,0.65,0.939,1.121
168,Papua New Guinea,March,Temperature change,°C,0.561,0.435,0.311,0.427,0.862,0.039,1.852,1.078,0.347,0.402
168,Papua New Guinea,April,Temperature change,°C,0.747,0.358,0.444,0.821,0.918,0.658,1.585,1.517,0.84,0.911
168,Papua New Guinea,May,Temperature change,°C,1.132,0.469,0.195,1.227,1.208,0.671,1.925,1.321,1.115,0.78
168,Papua New Guinea,June,Temperature change,°C,1.706,0.203,-0.188,1.114,0.456,0.87,1.903,1.479,0.778,0.821
168,Papua New Guinea,July,Temperature change,°C,1.8,0.19,0.605,1.221,0.652,0.439,1.632,1.967,0.998,0.217
168,Papua New Guinea,August,Temperature change,°C,1.502,0.145,0.115,0.486,-0.174,-0.232,1.338,1.035,0.736,0.603
168,Papua New Guinea,September,Temperature change,°C,1.289,0.56,0.438,0.933,-0.303,0.451,1.316,1.436,0.121,0.294
168,Papua New Guinea,October,Temperature change,°C,1.126,0.71,0.634,0.821,0.043,0.055,1.226,1.023,0.556,0.599
168,Papua New Guinea,November,Temperature change,°C,0.454,0.898,0.479,0.187,0.782,0.469,1.389,1.209,1.144,0.676
168,Papua New Guinea,December,Temperature change,°C,0.18,0.056,0.783,0.421,0.9,0.61,0.895,1.257,1.222,1.156
168,Papua New Guinea,Dec–Jan–Feb,Temperature change,°C,0.65,0.346,0.203,0.76,0.443,0.271,0.923,0.866,0.946,0.922
168,Papua New Guinea,Mar–Apr–May,Temperature change,°C,0.813,0.421,0.317,0.825,0.996,0.456,1.787,1.305,0.767,0.698
168,Papua New Guinea,Jun–Jul–Aug,Temperature change,°C,1.669,0.179,0.177,0.94,0.311,0.359,1.624,1.494,0.837,0.547
168,Papua New Guinea,Sep–Oct–Nov,Temperature change,°C,0.956,0.723,0.517,0.647,0.174,0.325,1.31,1.223,0.607,0.523
168,Papua New Guinea,Meteorological year,Temperature change,°C,1.022,0.417,0.303,0.793,0.481,0.353,1.411,1.222,0.789,0.673
169,Paraguay,January,Temperature change,°C,0.437,0.835,0.564,1.227,0.426,1.461,1.533,1.619,0.082,2.051
169,Paraguay,February,Temperature change,°C,1.74,0.031,1.247,0.957,0.981,0.862,1.863,1.15,0.016,0.94
169,Paraguay,March,Temperature change,°C,1.671,0.146,0.304,-0.144,-0.45,1.473,-0.51,1.166,0.512,0.222
169,Paraguay,April,Temperature change,°C,0.953,1.713,1.055,0.895,1.524,2.56,2.868,0.359,3.595,1.817
169,Paraguay,May,Temperature change,°C,-1.619,0.427,1.02,0.886,0.384,1.189,-1.611,1.304,2.456,1.508
169,Paraguay,June,Temperature change,°C,1.329,0.453,0.524,0.962,1.104,2.488,-2.291,1.189,-0.795,3.363
169,Paraguay,July,Temperature change,°C,1.433,0.261,-1.408,0.367,0.374,1.163,0.766,2.103,-0.055,-0.235
169,Paraguay,August,Temperature change,°C,-0.286,0.685,2.243,-1.805,2.376,4.184,1.444,2.795,-1.531,0.749
169,Paraguay,September,Temperature change,°C,0.357,1.202,2.334,0.011,3.02,2,-0.781,2.492,1.455,1.913
169,Paraguay,October,Temperature change,°C,-0.737,0.881,2.569,0.069,3.703,1.296,0.719,1.179,0.985,2.136
169,Paraguay,November,Temperature change,°C,-0.961,1.024,0.858,0.799,0.518,0.646,-0.389,0.148,0.783,2.902
169,Paraguay,December,Temperature change,°C,1.045,-0.158,1.598,1.556,0.492,0.946,0.254,0.947,0.202,0.111
169,Paraguay,Dec–Jan–Feb,Temperature change,°C,0.918,0.637,0.551,1.261,0.988,0.938,1.447,1.008,0.348,1.064
169,Paraguay,Mar–Apr–May,Temperature change,°C,0.335,0.762,0.793,0.546,0.486,1.741,0.249,0.943,2.188,1.182
169,Paraguay,Jun–Jul–Aug,Temperature change,°C,0.825,0.466,0.453,-0.159,1.285,2.612,-0.027,2.029,-0.794,1.292
169,Paraguay,Sep–Oct–Nov,Temperature change,°C,-0.447,1.036,1.92,0.293,2.414,1.314,-0.15,1.273,1.074,2.317
